subject,session,group,stimtype,ACC,RT
5,1,Experimental,ColorPractice,1,3094
5,1,Experimental,ColorPractice,1,1719
5,1,Experimental,ColorPractice,1,1114
5,1,Experimental,ColorPractice,0,1710
5,1,Experimental,SimColour,1,1086
5,1,Experimental,SimColour,0,1121
5,1,Experimental,SimColour,1,909
5,1,Experimental,SimColour,1,854
5,1,Experimental,SimColour,1,728
5,1,Experimental,SimColour,1,935
5,1,Experimental,SimColour,1,646
5,1,Experimental,SimColour,1,1289
5,1,Experimental,SimColour,1,835
5,1,Experimental,SimColour,0,993
5,1,Experimental,SimColour,1,999
5,1,Experimental,SimColour,1,705
5,1,Experimental,SimColour,1,582
5,1,Experimental,SimColour,0,1104
5,1,Experimental,SimColour,1,858
5,1,Experimental,SimColour,1,859
5,1,Experimental,SimColour,1,752
5,1,Experimental,SimColour,1,714
5,1,Experimental,SimColour,0,1288
5,1,Experimental,SimColour,1,700
5,1,Experimental,SimColour,1,1024
5,1,Experimental,SimColour,1,1009
5,1,Experimental,SimColour,1,788
5,1,Experimental,SimColour,1,898
5,1,Experimental,SimColour,1,941
5,1,Experimental,SimColour,1,617
5,1,Experimental,SimColour,1,1062
5,1,Experimental,SimColour,1,776
5,1,Experimental,SimColour,1,590
5,1,Experimental,SimColour,1,825
5,1,Experimental,SimColour,1,681
5,1,Experimental,SimColour,1,708
5,1,Experimental,SimColour,1,748
5,1,Experimental,SimColour,1,673
5,1,Experimental,SimColour,1,1066
5,1,Experimental,SimColour,1,675
5,1,Experimental,SimColour,1,1005
5,1,Experimental,SimColour,1,842
5,1,Experimental,SimColour,0,1280
5,1,Experimental,SimColour,1,930
5,1,Experimental,SimColour,1,693
5,1,Experimental,SimColour,0,892
5,1,Experimental,SimColour,1,1217
5,1,Experimental,SimColour,0,632
5,1,Experimental,SimColour,1,900
5,1,Experimental,SimColour,1,889
5,1,Experimental,SimColour,1,815
5,1,Experimental,SimColour,0,634
5,1,Experimental,SimColour,1,909
5,1,Experimental,SimColour,1,755
5,1,Experimental,SimColour,0,701
5,1,Experimental,SimColour,1,980
5,1,Experimental,SimColour,1,643
5,1,Experimental,SimColour,1,1298
5,1,Experimental,SimColour,1,858
5,1,Experimental,SimColour,0,754
5,1,Experimental,SimColour,1,448
5,1,Experimental,SimColour,1,760
5,1,Experimental,SimColour,1,577
5,1,Experimental,SimColour,1,790
5,1,Experimental,SimColour,0,609
5,1,Experimental,SimColour,1,1270
5,1,Experimental,SimColour,1,1025
5,1,Experimental,SimColour,1,850
5,1,Experimental,SimColour,1,733
5,1,Experimental,SimColour,1,970
5,1,Experimental,SimColour,0,820
5,1,Experimental,SimColour,1,825
5,1,Experimental,ShapePractice,1,1968
5,1,Experimental,ShapePractice,1,1377
5,1,Experimental,ShapePractice,1,1347
5,1,Experimental,ShapePractice,1,897
5,1,Experimental,SimShape,1,930
5,1,Experimental,SimShape,0,1193
5,1,Experimental,SimShape,1,1001
5,1,Experimental,SimShape,0,1275
5,1,Experimental,SimShape,0,1166
5,1,Experimental,SimShape,1,1263
5,1,Experimental,SimShape,1,1233
5,1,Experimental,SimShape,0,1205
5,1,Experimental,SimShape,1,1051
5,1,Experimental,SimShape,0,1144
5,1,Experimental,SimShape,0,1072
5,1,Experimental,SimShape,0,825
5,1,Experimental,SimShape,1,942
5,1,Experimental,SimShape,1,1088
5,1,Experimental,SimShape,0,1498
5,1,Experimental,SimShape,1,1383
5,1,Experimental,SimShape,0,999
5,1,Experimental,SimShape,0,1047
5,1,Experimental,SimShape,1,821
5,1,Experimental,SimShape,1,1007
5,1,Experimental,SimShape,1,887
5,1,Experimental,SimShape,0,1183
5,1,Experimental,SimShape,1,824
5,1,Experimental,SimShape,1,900
5,1,Experimental,SimShape,0,959
5,1,Experimental,SimShape,0,985
5,1,Experimental,SimShape,1,986
5,1,Experimental,SimShape,0,956
5,1,Experimental,SimShape,1,707
5,1,Experimental,SimShape,1,1219
5,1,Experimental,SimShape,0,1141
5,1,Experimental,SimShape,0,1187
5,1,Experimental,SimShape,1,1173
5,1,Experimental,SimShape,1,860
5,1,Experimental,SimShape,1,850
5,1,Experimental,SimShape,1,967
5,1,Experimental,SimShape,1,744
5,1,Experimental,SimShape,1,898
5,1,Experimental,SimShape,1,775
5,1,Experimental,SimShape,0,1171
5,1,Experimental,SimShape,0,687
5,1,Experimental,SimShape,1,739
5,1,Experimental,SimShape,1,901
5,1,Experimental,SimShape,1,1738
5,1,Experimental,SimShape,0,953
5,1,Experimental,SimShape,0,974
5,1,Experimental,SimShape,0,754
5,1,Experimental,SimShape,1,846
5,1,Experimental,SimShape,1,733
5,1,Experimental,SimShape,1,831
5,1,Experimental,SimShape,1,638
5,1,Experimental,SimShape,1,1316
5,1,Experimental,SimShape,0,3192
5,1,Experimental,SimShape,1,811
5,1,Experimental,SimShape,1,740
5,1,Experimental,SimShape,1,690
5,1,Experimental,SimShape,1,626
5,1,Experimental,SimShape,0,1082
5,1,Experimental,SimShape,1,779
5,1,Experimental,SimShape,1,1234
5,1,Experimental,SimShape,1,894
5,1,Experimental,SimShape,1,1065
5,1,Experimental,SimShape,0,1017
5,1,Experimental,SimShape,1,748
5,1,Experimental,SimShape,0,731
5,1,Experimental,SimShape,1,980
5,1,Experimental,SimShape,1,1153
5,1,Experimental,SimShape,0,1106
5,1,Experimental,PracticeBoth,0,1601
5,1,Experimental,PracticeBoth,1,1493
5,1,Experimental,PracticeBoth,1,830
5,1,Experimental,PracticeBoth,1,1230
5,1,Experimental,SimBoth,0,834
5,1,Experimental,SimBoth,0,1022
5,1,Experimental,SimBoth,1,853
5,1,Experimental,SimBoth,0,1604
5,1,Experimental,SimBoth,0,1346
5,1,Experimental,SimBoth,1,963
5,1,Experimental,SimBoth,1,954
5,1,Experimental,SimBoth,0,1075
5,1,Experimental,SimBoth,0,1126
5,1,Experimental,SimBoth,0,1128
5,1,Experimental,SimBoth,1,1793
5,1,Experimental,SimBoth,1,1186
5,1,Experimental,SimBoth,1,1077
5,1,Experimental,SimBoth,1,974
5,1,Experimental,SimBoth,1,637
5,1,Experimental,SimBoth,0,964
5,1,Experimental,SimBoth,1,956
5,1,Experimental,SimBoth,1,788
5,1,Experimental,SimBoth,1,1287
5,1,Experimental,SimBoth,1,749
5,1,Experimental,SimBoth,1,758
5,1,Experimental,SimBoth,1,715
5,1,Experimental,SimBoth,1,744
5,1,Experimental,SimBoth,1,1008
5,1,Experimental,SimBoth,1,798
5,1,Experimental,SimBoth,1,699
5,1,Experimental,SimBoth,0,954
5,1,Experimental,SimBoth,0,696
5,1,Experimental,SimBoth,1,834
5,1,Experimental,SimBoth,1,1013
5,1,Experimental,SimBoth,1,967
5,1,Experimental,SimBoth,1,1392
5,1,Experimental,SimBoth,1,809
5,1,Experimental,SimBoth,1,1163
5,1,Experimental,SimBoth,1,1095
5,1,Experimental,SimBoth,1,1232
5,1,Experimental,SimBoth,0,851
5,1,Experimental,SimBoth,1,1090
5,1,Experimental,SimBoth,1,791
5,1,Experimental,SimBoth,1,799
5,1,Experimental,SimBoth,0,808
5,1,Experimental,SimBoth,1,979
5,1,Experimental,SimBoth,1,824
5,1,Experimental,SimBoth,1,1792
5,1,Experimental,SimBoth,1,940
5,1,Experimental,SimBoth,1,968
5,1,Experimental,SimBoth,1,825
5,1,Experimental,SimBoth,0,986
5,1,Experimental,SimBoth,0,729
5,1,Experimental,SimBoth,1,1130
5,1,Experimental,SimBoth,0,947
5,1,Experimental,SimBoth,1,948
5,1,Experimental,SimBoth,1,1174
5,1,Experimental,SimBoth,0,1286
5,1,Experimental,SimBoth,1,1485
5,1,Experimental,SimBoth,1,908
5,1,Experimental,SimBoth,1,1458
5,1,Experimental,SimBoth,1,1008
5,1,Experimental,SimBoth,1,869
5,1,Experimental,SimBoth,0,999
5,1,Experimental,SimBoth,0,1412
5,1,Experimental,SimBoth,1,577
5,1,Experimental,SimBoth,1,1276
5,1,Experimental,SimBoth,1,1744
5,1,Experimental,SimBoth,1,842
5,1,Experimental,SimBoth,1,850
5,1,Experimental,SimBoth,0,663
5,1,Experimental,SimBoth,0,1112
5,2,Experimental,ColorPractice,1,1064
5,2,Experimental,ColorPractice,1,1630
5,2,Experimental,ColorPractice,1,1160
5,2,Experimental,ColorPractice,1,949
5,2,Experimental,SimColour,1,1321
5,2,Experimental,SimColour,1,826
5,2,Experimental,SimColour,1,1213
5,2,Experimental,SimColour,1,1239
5,2,Experimental,SimColour,1,1510
5,2,Experimental,SimColour,1,1666
5,2,Experimental,SimColour,1,1339
5,2,Experimental,SimColour,1,1204
5,2,Experimental,SimColour,1,1099
5,2,Experimental,SimColour,0,2614
5,2,Experimental,SimColour,1,2845
5,2,Experimental,SimColour,1,1273
5,2,Experimental,SimColour,1,1163
5,2,Experimental,SimColour,1,2116
5,2,Experimental,SimColour,1,1206
5,2,Experimental,SimColour,1,1195
5,2,Experimental,SimColour,1,916
5,2,Experimental,SimColour,1,841
5,2,Experimental,SimColour,1,922
5,2,Experimental,SimColour,1,1677
5,2,Experimental,SimColour,1,901
5,2,Experimental,SimColour,1,2061
5,2,Experimental,SimColour,1,1137
5,2,Experimental,SimColour,1,1626
5,2,Experimental,SimColour,1,865
5,2,Experimental,SimColour,1,1101
5,2,Experimental,SimColour,1,1147
5,2,Experimental,SimColour,1,840
5,2,Experimental,SimColour,1,1142
5,2,Experimental,SimColour,1,996
5,2,Experimental,SimColour,0,1286
5,2,Experimental,SimColour,1,733
5,2,Experimental,SimColour,1,892
5,2,Experimental,SimColour,0,1224
5,2,Experimental,SimColour,1,775
5,2,Experimental,SimColour,1,1018
5,2,Experimental,SimColour,1,878
5,2,Experimental,SimColour,1,980
5,2,Experimental,SimColour,1,1179
5,2,Experimental,SimColour,1,876
5,2,Experimental,SimColour,1,1057
5,2,Experimental,SimColour,1,1141
5,2,Experimental,SimColour,1,841
5,2,Experimental,SimColour,1,902
5,2,Experimental,SimColour,1,877
5,2,Experimental,SimColour,0,2023
5,2,Experimental,SimColour,1,863
5,2,Experimental,SimColour,1,1228
5,2,Experimental,SimColour,1,990
5,2,Experimental,SimColour,1,935
5,2,Experimental,SimColour,1,1824
5,2,Experimental,SimColour,1,823
5,2,Experimental,SimColour,1,906
5,2,Experimental,SimColour,1,1540
5,2,Experimental,SimColour,1,988
5,2,Experimental,SimColour,1,1013
5,2,Experimental,SimColour,0,572
5,2,Experimental,SimColour,1,1155
5,2,Experimental,SimColour,1,872
5,2,Experimental,SimColour,1,1580
5,2,Experimental,SimColour,1,915
5,2,Experimental,SimColour,1,977
5,2,Experimental,SimColour,1,825
5,2,Experimental,SimColour,1,2968
5,2,Experimental,SimColour,1,1672
5,2,Experimental,SimColour,1,858
5,2,Experimental,SimColour,1,893
5,2,Experimental,SimColour,1,719
5,2,Experimental,ShapePractice,1,1208
5,2,Experimental,ShapePractice,1,898
5,2,Experimental,ShapePractice,1,1264
5,2,Experimental,ShapePractice,1,1530
5,2,Experimental,SimShape,1,1416
5,2,Experimental,SimShape,1,1281
5,2,Experimental,SimShape,0,1572
5,2,Experimental,SimShape,0,2803
5,2,Experimental,SimShape,1,1114
5,2,Experimental,SimShape,1,860
5,2,Experimental,SimShape,1,2012
5,2,Experimental,SimShape,1,1006
5,2,Experimental,SimShape,0,842
5,2,Experimental,SimShape,1,1839
5,2,Experimental,SimShape,1,1930
5,2,Experimental,SimShape,1,1074
5,2,Experimental,SimShape,1,970
5,2,Experimental,SimShape,1,967
5,2,Experimental,SimShape,1,886
5,2,Experimental,SimShape,1,1065
5,2,Experimental,SimShape,1,2293
5,2,Experimental,SimShape,1,961
5,2,Experimental,SimShape,1,898
5,2,Experimental,SimShape,1,1021
5,2,Experimental,SimShape,1,1462
5,2,Experimental,SimShape,0,2609
5,2,Experimental,SimShape,1,1123
5,2,Experimental,SimShape,1,1410
5,2,Experimental,SimShape,1,1008
5,2,Experimental,SimShape,1,1455
5,2,Experimental,SimShape,1,1085
5,2,Experimental,SimShape,0,972
5,2,Experimental,SimShape,1,848
5,2,Experimental,SimShape,1,1112
5,2,Experimental,SimShape,0,1038
5,2,Experimental,SimShape,0,782
5,2,Experimental,SimShape,0,1113
5,2,Experimental,SimShape,1,2294
5,2,Experimental,SimShape,1,956
5,2,Experimental,SimShape,1,1052
5,2,Experimental,SimShape,1,910
5,2,Experimental,SimShape,1,1092
5,2,Experimental,SimShape,1,1024
5,2,Experimental,SimShape,1,1294
5,2,Experimental,SimShape,0,2003
5,2,Experimental,SimShape,1,1588
5,2,Experimental,SimShape,1,1714
5,2,Experimental,SimShape,0,1084
5,2,Experimental,SimShape,1,588
5,2,Experimental,SimShape,1,1054
5,2,Experimental,SimShape,1,718
5,2,Experimental,SimShape,1,861
5,2,Experimental,SimShape,1,807
5,2,Experimental,SimShape,1,1091
5,2,Experimental,SimShape,1,1448
5,2,Experimental,SimShape,1,925
5,2,Experimental,SimShape,0,1464
5,2,Experimental,SimShape,1,862
5,2,Experimental,SimShape,1,763
5,2,Experimental,SimShape,1,1084
5,2,Experimental,SimShape,0,1531
5,2,Experimental,SimShape,1,706
5,2,Experimental,SimShape,1,911
5,2,Experimental,SimShape,0,1610
5,2,Experimental,SimShape,0,1047
5,2,Experimental,SimShape,1,923
5,2,Experimental,SimShape,0,1619
5,2,Experimental,SimShape,0,2991
5,2,Experimental,SimShape,1,1339
5,2,Experimental,SimShape,1,1260
5,2,Experimental,SimShape,1,849
5,2,Experimental,SimShape,1,1062
5,2,Experimental,PracticeBoth,1,835
5,2,Experimental,PracticeBoth,1,798
5,2,Experimental,PracticeBoth,0,771
5,2,Experimental,PracticeBoth,1,881
5,2,Experimental,SimBoth,1,859
5,2,Experimental,SimBoth,0,1256
5,2,Experimental,SimBoth,0,2759
5,2,Experimental,SimBoth,1,1216
5,2,Experimental,SimBoth,0,2310
5,2,Experimental,SimBoth,0,1147
5,2,Experimental,SimBoth,0,2449
5,2,Experimental,SimBoth,1,1139
5,2,Experimental,SimBoth,1,1415
5,2,Experimental,SimBoth,1,1156
5,2,Experimental,SimBoth,1,1142
5,2,Experimental,SimBoth,0,843
5,2,Experimental,SimBoth,0,827
5,2,Experimental,SimBoth,1,2044
5,2,Experimental,SimBoth,1,1069
5,2,Experimental,SimBoth,1,1587
5,2,Experimental,SimBoth,1,904
5,2,Experimental,SimBoth,1,970
5,2,Experimental,SimBoth,0,859
5,2,Experimental,SimBoth,0,879
5,2,Experimental,SimBoth,1,879
5,2,Experimental,SimBoth,1,1174
5,2,Experimental,SimBoth,1,994
5,2,Experimental,SimBoth,1,1285
5,2,Experimental,SimBoth,1,1400
5,2,Experimental,SimBoth,0,2360
5,2,Experimental,SimBoth,0,2324
5,2,Experimental,SimBoth,1,946
5,2,Experimental,SimBoth,1,1040
5,2,Experimental,SimBoth,1,913
5,2,Experimental,SimBoth,1,1068
5,2,Experimental,SimBoth,0,1608
5,2,Experimental,SimBoth,1,834
5,2,Experimental,SimBoth,1,1003
5,2,Experimental,SimBoth,1,812
5,2,Experimental,SimBoth,1,1654
5,2,Experimental,SimBoth,0,958
5,2,Experimental,SimBoth,0,1221
5,2,Experimental,SimBoth,1,1600
5,2,Experimental,SimBoth,1,2011
5,2,Experimental,SimBoth,1,1398
5,2,Experimental,SimBoth,1,908
5,2,Experimental,SimBoth,0,2372
5,2,Experimental,SimBoth,1,1250
5,2,Experimental,SimBoth,1,1578
5,2,Experimental,SimBoth,1,1895
5,2,Experimental,SimBoth,1,920
5,2,Experimental,SimBoth,0,1649
5,2,Experimental,SimBoth,1,1500
5,2,Experimental,SimBoth,1,1213
5,2,Experimental,SimBoth,0,1100
5,2,Experimental,SimBoth,1,929
5,2,Experimental,SimBoth,1,2251
5,2,Experimental,SimBoth,0,1358
5,2,Experimental,SimBoth,0,1413
5,2,Experimental,SimBoth,0,1692
5,2,Experimental,SimBoth,0,1381
5,2,Experimental,SimBoth,1,1646
5,2,Experimental,SimBoth,0,1129
5,2,Experimental,SimBoth,0,1883
5,2,Experimental,SimBoth,1,1565
5,2,Experimental,SimBoth,1,1294
5,2,Experimental,SimBoth,1,1019
5,2,Experimental,SimBoth,0,2610
5,2,Experimental,SimBoth,1,779
5,2,Experimental,SimBoth,1,748
5,2,Experimental,SimBoth,0,909
5,2,Experimental,SimBoth,0,776
6,1,Control,ColorPractice,1,1427
6,1,Control,ColorPractice,1,887
6,1,Control,ColorPractice,1,1140
6,1,Control,ColorPractice,1,1193
6,1,Control,SimColour,1,1099
6,1,Control,SimColour,1,1118
6,1,Control,SimColour,1,1186
6,1,Control,SimColour,0,946
6,1,Control,SimColour,0,1157
6,1,Control,SimColour,1,791
6,1,Control,SimColour,1,1012
6,1,Control,SimColour,1,3111
6,1,Control,SimColour,1,1497
6,1,Control,SimColour,0,820
6,1,Control,SimColour,1,1010
6,1,Control,SimColour,1,812
6,1,Control,SimColour,1,1107
6,1,Control,SimColour,1,830
6,1,Control,SimColour,0,1050
6,1,Control,SimColour,1,1009
6,1,Control,SimColour,1,699
6,1,Control,SimColour,1,796
6,1,Control,SimColour,1,846
6,1,Control,SimColour,0,734
6,1,Control,SimColour,1,887
6,1,Control,SimColour,1,870
6,1,Control,SimColour,1,1098
6,1,Control,SimColour,1,779
6,1,Control,SimColour,1,865
6,1,Control,SimColour,1,1188
6,1,Control,SimColour,1,807
6,1,Control,SimColour,1,686
6,1,Control,SimColour,1,906
6,1,Control,SimColour,0,2063
6,1,Control,SimColour,1,753
6,1,Control,SimColour,0,969
6,1,Control,SimColour,1,853
6,1,Control,SimColour,1,1035
6,1,Control,SimColour,0,1225
6,1,Control,SimColour,1,1211
6,1,Control,SimColour,0,1615
6,1,Control,SimColour,1,1377
6,1,Control,SimColour,1,782
6,1,Control,SimColour,0,1367
6,1,Control,SimColour,1,998
6,1,Control,SimColour,1,822
6,1,Control,SimColour,1,689
6,1,Control,SimColour,1,1029
6,1,Control,SimColour,1,1146
6,1,Control,SimColour,1,1265
6,1,Control,SimColour,1,892
6,1,Control,SimColour,1,932
6,1,Control,SimColour,1,1084
6,1,Control,SimColour,1,1486
6,1,Control,SimColour,1,862
6,1,Control,SimColour,1,1706
6,1,Control,SimColour,1,844
6,1,Control,SimColour,1,1289
6,1,Control,SimColour,1,901
6,1,Control,SimColour,1,849
6,1,Control,SimColour,1,1502
6,1,Control,SimColour,1,817
6,1,Control,SimColour,0,987
6,1,Control,SimColour,1,1844
6,1,Control,SimColour,1,1258
6,1,Control,SimColour,0,2038
6,1,Control,SimColour,0,893
6,1,Control,SimColour,1,695
6,1,Control,SimColour,0,1127
6,1,Control,SimColour,1,714
6,1,Control,SimColour,1,829
6,1,Control,SimColour,1,810
6,1,Control,ShapePractice,1,1250
6,1,Control,ShapePractice,1,1090
6,1,Control,ShapePractice,1,967
6,1,Control,ShapePractice,1,953
6,1,Control,SimShape,0,894
6,1,Control,SimShape,0,1151
6,1,Control,SimShape,1,839
6,1,Control,SimShape,1,1158
6,1,Control,SimShape,1,919
6,1,Control,SimShape,0,1462
6,1,Control,SimShape,1,1388
6,1,Control,SimShape,1,1707
6,1,Control,SimShape,1,1933
6,1,Control,SimShape,1,979
6,1,Control,SimShape,1,1005
6,1,Control,SimShape,0,2821
6,1,Control,SimShape,1,2440
6,1,Control,SimShape,1,976
6,1,Control,SimShape,0,1795
6,1,Control,SimShape,1,1879
6,1,Control,SimShape,1,2248
6,1,Control,SimShape,1,815
6,1,Control,SimShape,1,862
6,1,Control,SimShape,1,957
6,1,Control,SimShape,0,1280
6,1,Control,SimShape,1,1483
6,1,Control,SimShape,1,904
6,1,Control,SimShape,1,978
6,1,Control,SimShape,1,957
6,1,Control,SimShape,1,1710
6,1,Control,SimShape,1,1804
6,1,Control,SimShape,1,1370
6,1,Control,SimShape,1,994
6,1,Control,SimShape,1,1214
6,1,Control,SimShape,0,1073
6,1,Control,SimShape,0,1171
6,1,Control,SimShape,1,867
6,1,Control,SimShape,1,1192
6,1,Control,SimShape,1,1003
6,1,Control,SimShape,0,774
6,1,Control,SimShape,1,619
6,1,Control,SimShape,0,1169
6,1,Control,SimShape,1,1426
6,1,Control,SimShape,1,951
6,1,Control,SimShape,0,1527
6,1,Control,SimShape,0,3736
6,1,Control,SimShape,0,1244
6,1,Control,SimShape,0,1169
6,1,Control,SimShape,1,780
6,1,Control,SimShape,0,982
6,1,Control,SimShape,1,1178
6,1,Control,SimShape,0,726
6,1,Control,SimShape,1,1029
6,1,Control,SimShape,0,1926
6,1,Control,SimShape,1,1125
6,1,Control,SimShape,1,854
6,1,Control,SimShape,0,775
6,1,Control,SimShape,0,2198
6,1,Control,SimShape,1,1015
6,1,Control,SimShape,1,910
6,1,Control,SimShape,1,2522
6,1,Control,SimShape,0,1031
6,1,Control,SimShape,1,925
6,1,Control,SimShape,1,1544
6,1,Control,SimShape,1,2921
6,1,Control,SimShape,0,993
6,1,Control,SimShape,1,1257
6,1,Control,SimShape,1,1240
6,1,Control,SimShape,0,1366
6,1,Control,SimShape,1,1695
6,1,Control,SimShape,1,3500
6,1,Control,SimShape,1,961
6,1,Control,PracticeBoth,0,2568
6,1,Control,PracticeBoth,1,1994
6,1,Control,PracticeBoth,0,1248
6,1,Control,PracticeBoth,1,1014
6,1,Control,SimBoth,1,957
6,1,Control,SimBoth,0,1007
6,1,Control,SimBoth,1,2124
6,1,Control,SimBoth,1,842
6,1,Control,SimBoth,1,1376
6,1,Control,SimBoth,1,1442
6,1,Control,SimBoth,1,1123
6,1,Control,SimBoth,0,1130
6,1,Control,SimBoth,0,883
6,1,Control,SimBoth,1,913
6,1,Control,SimBoth,0,1830
6,1,Control,SimBoth,1,971
6,1,Control,SimBoth,1,1597
6,1,Control,SimBoth,1,1211
6,1,Control,SimBoth,0,2299
6,1,Control,SimBoth,0,1052
6,1,Control,SimBoth,1,2033
6,1,Control,SimBoth,1,1201
6,1,Control,SimBoth,1,736
6,1,Control,SimBoth,1,755
6,1,Control,SimBoth,1,868
6,1,Control,SimBoth,1,1280
6,1,Control,SimBoth,1,765
6,1,Control,SimBoth,0,2592
6,1,Control,SimBoth,1,790
6,1,Control,SimBoth,1,1044
6,1,Control,SimBoth,0,859
6,1,Control,SimBoth,0,874
6,1,Control,SimBoth,1,1176
6,1,Control,SimBoth,1,716
6,1,Control,SimBoth,0,2259
6,1,Control,SimBoth,0,1113
6,1,Control,SimBoth,0,2173
6,1,Control,SimBoth,1,1239
6,1,Control,SimBoth,0,2087
6,1,Control,SimBoth,1,1315
6,1,Control,SimBoth,0,956
6,1,Control,SimBoth,1,758
6,1,Control,SimBoth,1,954
6,1,Control,SimBoth,1,1238
6,1,Control,SimBoth,0,984
6,1,Control,SimBoth,1,1171
6,1,Control,SimBoth,1,1159
6,1,Control,SimBoth,0,1256
6,1,Control,SimBoth,1,1736
6,1,Control,SimBoth,1,1033
6,1,Control,SimBoth,1,1697
6,1,Control,SimBoth,1,988
6,1,Control,SimBoth,1,792
6,1,Control,SimBoth,0,969
6,1,Control,SimBoth,1,965
6,1,Control,SimBoth,0,1985
6,1,Control,SimBoth,0,1716
6,1,Control,SimBoth,1,671
6,1,Control,SimBoth,0,886
6,1,Control,SimBoth,1,757
6,1,Control,SimBoth,1,889
6,1,Control,SimBoth,0,998
6,1,Control,SimBoth,0,1154
6,1,Control,SimBoth,1,615
6,1,Control,SimBoth,1,864
6,1,Control,SimBoth,1,960
6,1,Control,SimBoth,1,1901
6,1,Control,SimBoth,1,814
6,1,Control,SimBoth,1,1467
6,1,Control,SimBoth,1,802
6,1,Control,SimBoth,1,1891
6,1,Control,SimBoth,1,913
6,2,Control,ColorPractice,1,1193
6,2,Control,ColorPractice,1,829
6,2,Control,ColorPractice,0,1107
6,2,Control,ColorPractice,1,1394
6,2,Control,SimColour,1,1249
6,2,Control,SimColour,1,1070
6,2,Control,SimColour,1,1194
6,2,Control,SimColour,0,1035
6,2,Control,SimColour,0,2188
6,2,Control,SimColour,1,990
6,2,Control,SimColour,1,1338
6,2,Control,SimColour,1,818
6,2,Control,SimColour,1,1420
6,2,Control,SimColour,0,724
6,2,Control,SimColour,1,689
6,2,Control,SimColour,1,695
6,2,Control,SimColour,1,2364
6,2,Control,SimColour,1,817
6,2,Control,SimColour,1,887
6,2,Control,SimColour,1,908
6,2,Control,SimColour,1,896
6,2,Control,SimColour,1,728
6,2,Control,SimColour,0,1406
6,2,Control,SimColour,0,4007
6,2,Control,SimColour,1,735
6,2,Control,SimColour,1,604
6,2,Control,SimColour,1,1219
6,2,Control,SimColour,0,1106
6,2,Control,SimColour,1,879
6,2,Control,SimColour,1,1064
6,2,Control,SimColour,1,869
6,2,Control,SimColour,1,853
6,2,Control,SimColour,1,809
6,2,Control,SimColour,1,745
6,2,Control,SimColour,1,838
6,2,Control,SimColour,1,644
6,2,Control,SimColour,1,676
6,2,Control,SimColour,0,3329
6,2,Control,SimColour,1,895
6,2,Control,SimColour,1,684
6,2,Control,SimColour,1,861
6,2,Control,SimColour,1,1168
6,2,Control,SimColour,1,872
6,2,Control,SimColour,1,716
6,2,Control,SimColour,1,967
6,2,Control,SimColour,0,860
6,2,Control,SimColour,1,593
6,2,Control,SimColour,1,1005
6,2,Control,SimColour,1,909
6,2,Control,SimColour,1,761
6,2,Control,SimColour,1,780
6,2,Control,SimColour,1,777
6,2,Control,SimColour,0,1001
6,2,Control,SimColour,1,1628
6,2,Control,SimColour,1,831
6,2,Control,SimColour,1,855
6,2,Control,SimColour,1,750
6,2,Control,SimColour,1,1163
6,2,Control,SimColour,1,828
6,2,Control,SimColour,1,677
6,2,Control,SimColour,1,1064
6,2,Control,SimColour,1,1004
6,2,Control,SimColour,0,964
6,2,Control,SimColour,0,3060
6,2,Control,SimColour,1,689
6,2,Control,SimColour,1,588
6,2,Control,SimColour,0,584
6,2,Control,SimColour,1,726
6,2,Control,SimColour,0,937
6,2,Control,SimColour,1,598
6,2,Control,SimColour,1,772
6,2,Control,SimColour,0,891
6,2,Control,ShapePractice,1,1356
6,2,Control,ShapePractice,1,1009
6,2,Control,ShapePractice,1,1194
6,2,Control,ShapePractice,1,1073
6,2,Control,SimShape,1,1307
6,2,Control,SimShape,0,936
6,2,Control,SimShape,1,648
6,2,Control,SimShape,1,1097
6,2,Control,SimShape,1,944
6,2,Control,SimShape,1,2501
6,2,Control,SimShape,0,1665
6,2,Control,SimShape,1,4998
6,2,Control,SimShape,0,847
6,2,Control,SimShape,0,2242
6,2,Control,SimShape,1,999
6,2,Control,SimShape,1,2099
6,2,Control,SimShape,1,1367
6,2,Control,SimShape,1,920
6,2,Control,SimShape,1,800
6,2,Control,SimShape,1,1624
6,2,Control,SimShape,1,2404
6,2,Control,SimShape,1,797
6,2,Control,SimShape,1,1156
6,2,Control,SimShape,0,2244
6,2,Control,SimShape,0,3023
6,2,Control,SimShape,0,1258
6,2,Control,SimShape,1,830
6,2,Control,SimShape,1,1239
6,2,Control,SimShape,1,1009
6,2,Control,SimShape,1,884
6,2,Control,SimShape,0,1468
6,2,Control,SimShape,1,925
6,2,Control,SimShape,1,1448
6,2,Control,SimShape,1,917
6,2,Control,SimShape,0,1107
6,2,Control,SimShape,1,810
6,2,Control,SimShape,1,874
6,2,Control,SimShape,1,1069
6,2,Control,SimShape,1,682
6,2,Control,SimShape,0,1095
6,2,Control,SimShape,1,879
6,2,Control,SimShape,1,844
6,2,Control,SimShape,0,897
6,2,Control,SimShape,0,3489
6,2,Control,SimShape,1,3389
6,2,Control,SimShape,1,920
6,2,Control,SimShape,0,2362
6,2,Control,SimShape,1,783
6,2,Control,SimShape,1,1166
6,2,Control,SimShape,0,1024
6,2,Control,SimShape,0,2898
6,2,Control,SimShape,1,965
6,2,Control,SimShape,1,2537
6,2,Control,SimShape,1,801
6,2,Control,SimShape,1,679
6,2,Control,SimShape,1,612
